subjID,self,like,cond,response1,choice,input1,input,response,f,outcome,g,h,i,j,k,l
215,0,0,0,1,2,1,0,0,3,1,36264,1010293,1,1004078,967814,974029
215,0,0,0,1,2,1,0,0,4,1,36264,1020706,1,1014325,978061,984442
215,0,0,0,1,2,1,0,0,5,1,36264,1033936,1,1027521,991257,997672
215,0,0,0,1,2,1,0,0,6,1,36264,1046798,1,1040767,1004503,1010534
215,0,0,0,1,2,0,1,0,7,-1,36264,1061328,0,1052330,1016066,1025064
215,0,0,0,1,2,0,1,0,8,-1,36264,1075040,0,1067559,1031295,1038776
215,0,0,0,1,2,1,0,0,9,1,36264,1090102,1,1082371,1046107,1053838
215,0,0,0,1,2,1,0,0,10,1,36264,1101915,1,1095701,1059437,1065651
215,0,0,0,1,2,1,0,0,11,1,36264,1112779,1,1106847,1070583,1076515
215,0,0,0,1,2,1,0,0,12,1,36264,1125942,1,1119727,1083463,1089678
215,0,0,0,1,2,0,1,0,13,-1,36264,1138521,0,1130523,1094259,1102257
215,0,0,0,1,2,1,0,0,14,1,36264,1151001,1,1144786,1108522,1114737
215,0,0,0,1,2,1,0,0,15,1,36264,1163380,1,1156599,1120335,1127116
215,0,0,0,0,1,1,0,1,16,-1,36264,1178143,0,1169712,1133448,1141879
215,0,0,0,1,2,1,0,0,17,1,36264,1189956,1,1184624,1148360,1153692
215,0,0,0,1,2,1,0,0,18,1,36264,1203169,1,1195571,1159307,1166905
215,0,0,0,0,1,0,1,1,19,1,36264,1215665,1,1207584,1171320,1179401
215,0,0,0,1,2,1,0,0,20,1,36264,1230960,1,1222046,1185782,1194696
215,0,0,0,1,2,1,0,0,21,1,36264,1242857,1,1237775,1201511,1206593
215,0,0,0,1,2,1,0,0,22,1,36264,1255603,1,1247655,1211391,1219339
215,0,0,0,0,1,1,0,1,23,-1,36264,1269249,0,1262984,1226720,1232985
215,0,0,0,0,1,1,0,1,24,-1,36264,1283978,0,1276263,1239999,1247714
215,0,0,0,1,2,1,0,0,25,1,36264,1295208,1,1289509,1253245,1258944
215,0,0,0,1,2,0,1,0,26,-1,36264,1307921,0,1300156,1263892,1271657
215,0,0,0,1,2,1,0,0,27,1,36264,1319867,1,1312986,1276722,1283603
215,0,0,0,1,2,1,0,0,28,1,36264,1334946,1,1327615,1291351,1298682
215,0,0,0,0,1,1,0,1,29,-1,36264,1348225,0,1340578,1304314,1311961
215,0,0,0,0,1,0,1,1,30,1,36264,1359888,1,1354340,1318076,1323624
215,0,0,0,0,1,1,0,1,31,-1,36264,1374767,0,1366720,1330456,1338503
215,0,0,0,0,1,1,0,1,32,-1,36264,1386864,0,1380616,1344352,1350600
215,0,1,1,0,1,1,1,0,1,-1,36264,1434999,0,1427518,1391254,1398735
215,0,1,1,0,1,1,1,0,2,-1,36264,1449962,0,1443030,1406766,1413698
215,0,1,1,0,1,1,1,0,3,-1,36264,1461208,0,1455427,1419163,1424944
215,0,1,1,0,1,1,1,0,4,-1,36264,1475137,0,1467173,1430909,1438873
215,0,1,1,1,2,1,1,1,5,1,36264,1486501,1,1479769,1443505,1450237
215,0,1,1,0,1,0,0,0,6,1,36264,1498480,1,1492382,1456118,1462216
215,0,1,1,1,2,0,0,1,7,-1,36264,1512476,0,1503479,1467215,1476212
215,0,1,1,0,1,1,1,0,8,-1,36264,1525506,0,1517242,1480978,1489242
215,0,1,1,0,1,1,1,0,9,-1,36264,1538052,0,1529555,1493291,1501788
215,0,1,1,1,2,1,1,1,10,1,36264,1550232,1,1543400,1507136,1513968
215,0,1,1,1,2,1,1,1,11,1,36264,1563178,1,1556513,1520249,1526914
215,0,1,1,1,2,1,1,1,12,1,36264,1579773,1,1570992,1534728,1543509
215,0,1,1,0,1,1,1,0,13,-1,36264,1593969,0,1585255,1548991,1557705
215,0,1,1,1,2,1,1,1,14,1,36264,1605465,1,1599034,1562770,1569201
215,0,1,1,0,1,1,1,0,15,-1,36264,1619028,0,1613046,1576782,1582764
215,0,1,1,1,2,1,1,1,16,1,36264,1632707,1,1626442,1590178,1596443
215,0,1,1,1,2,1,1,1,17,1,36264,1645220,1,1636923,1600659,1608956
215,0,1,1,1,2,1,1,1,18,1,36264,1660299,1,1652501,1616237,1624035
215,0,1,1,0,1,0,0,0,19,1,36264,1674595,1,1668163,1631899,1638331
215,0,1,1,0,1,0,0,0,20,1,36264,1687607,1,1681559,1645295,1651343
215,0,1,1,1,2,0,0,1,21,-1,36264,1698321,0,1692573,1656309,1662057
215,0,1,1,1,2,1,1,1,22,1,36264,1710567,1,1702453,1666189,1674303
215,0,1,1,0,1,1,1,0,23,-1,36264,1723997,0,1716915,1680651,1687733
215,0,1,1,0,1,1,1,0,24,-1,36264,1737359,0,1731894,1695630,1701095
215,0,1,1,1,2,1,1,1,25,1,36264,1748589,1,1743208,1706944,1712325
215,0,1,1,0,1,1,1,0,26,-1,36264,1761152,0,1753371,1717107,1724888
215,0,1,1,1,2,0,0,1,27,-1,36264,1778014,0,1769133,1732869,1741750
215,0,1,1,1,2,1,1,1,28,1,36264,1790710,1,1782962,1746698,1754446
215,0,1,1,1,2,1,1,1,29,1,36264,1801790,1,1796542,1760278,1765526
215,0,1,1,1,2,1,1,1,30,1,36264,1815586,1,1809204,1772940,1779322
215,0,1,1,1,2,0,0,1,31,-1,36264,1825550,0,1820468,1784204,1789286
215,0,1,1,1,2,1,1,1,32,1,36264,1838329,1,1832531,1796267,1802065
215,1,0,2,NaN,NaN,NaN,NaN,NaN,1,1,36264,56560,NaN,49496,13232,20296
215,1,0,2,0,1,1,0,1,2,-1,36264,69290,0,62708,26444,33026
215,1,0,2,1,2,1,0,0,3,1,36264,83186,1,76787,40523,46922
215,1,0,2,1,2,1,0,0,4,1,36264,94349,1,88068,51804,58085
215,1,0,2,NaN,NaN,NaN,NaN,NaN,5,1,36264,107278,NaN,99647,63383,71014
215,1,0,2,1,2,0,1,0,6,-1,36264,121124,0,112177,75913,84860
215,1,0,2,0,1,1,0,1,7,-1,36264,136336,0,128272,92008,100072
215,1,0,2,0,1,1,0,1,8,-1,36264,149582,0,141402,105138,113318
215,1,0,2,NaN,NaN,NaN,NaN,NaN,9,1,36264,165828,NaN,156930,120666,129564
215,1,0,2,0,1,1,0,1,10,-1,36264,177707,0,171059,134795,141443
215,1,0,2,0,1,1,0,1,11,-1,36264,193203,0,185655,149391,156939
215,1,0,2,0,1,1,0,1,12,-1,36264,208265,0,199834,163570,172001
215,1,0,2,0,1,1,0,1,13,-1,36264,223410,0,214846,178582,187146
215,1,0,2,0,1,1,0,1,14,-1,36264,237440,0,228476,192212,201176
215,1,0,2,0,1,1,0,1,15,-1,36264,248903,0,243321,207057,212639
215,1,0,2,0,1,0,1,1,16,1,36264,260616,1,254318,218054,224352
215,1,0,2,0,1,0,1,1,17,1,36264,272662,1,266981,230717,236398
215,1,0,2,1,2,1,0,0,18,1,36264,285592,1,278961,242697,249328
215,1,0,2,0,1,1,0,1,19,-1,36264,297722,0,292240,255976,261458
215,1,0,2,1,2,1,0,0,20,1,36264,308435,1,303187,266923,272171
215,1,0,2,1,2,1,0,0,21,1,36264,323481,1,314783,278519,287217
215,1,0,2,1,2,1,0,0,22,1,36264,334978,1,328296,292032,298714
215,1,0,2,0,1,1,0,1,23,-1,36264,348690,0,339992,303728,312426
215,1,0,2,0,1,0,1,1,24,1,36264,360220,1,353055,316791,323956
215,1,0,2,1,2,1,0,0,25,1,36264,372249,1,365468,329204,335985
215,1,0,2,0,1,1,0,1,26,-1,36264,386995,0,379548,343284,350731
215,1,0,2,0,1,0,1,1,27,1,36264,399458,1,394043,357779,363194
215,1,0,2,0,1,1,0,1,28,-1,36264,414337,0,406206,369942,378073
215,1,0,2,0,1,1,0,1,29,-1,36264,429316,0,421751,385487,393052
215,1,0,2,0,1,1,0,1,30,-1,36264,438963,0,433798,397534,402699
215,1,0,2,1,2,1,0,0,31,1,36264,455808,1,446927,410663,419544
215,1,0,2,1,2,1,0,0,32,1,36264,470404,1,461623,425359,434140
215,1,1,3,1,2,1,1,1,1,1,36264,522238,1,516323,480059,485974
215,1,1,3,0,1,0,0,0,2,1,36264,535501,1,530052,493788,499237
215,1,1,3,1,2,1,1,1,3,1,36264,549280,1,542099,505835,513016
215,1,1,3,1,2,1,1,1,4,1,36264,565476,1,557261,520997,529212
215,1,1,3,0,1,1,1,0,5,-1,36264,577805,0,572473,536209,541541
215,1,1,3,0,1,1,1,0,6,-1,36264,591501,0,585669,549405,555237
215,1,1,3,1,2,1,1,1,7,1,36264,603697,1,597882,561618,567433
215,1,1,3,1,2,1,1,1,8,1,36264,617376,1,610945,574681,581112
215,1,1,3,1,2,1,1,1,9,1,36264,628373,1,623158,586894,592109
215,1,1,3,1,2,0,0,1,10,-1,36264,641303,0,632805,596541,605039
215,1,1,3,1,2,1,1,1,11,1,36264,653816,1,648201,611937,617552
215,1,1,3,1,2,1,1,1,12,1,36264,666445,1,660364,624100,630181
215,1,1,3,1,2,1,1,1,13,1,36264,680274,1,672060,635796,644010
215,1,1,3,1,2,1,1,1,14,1,36264,695137,1,686772,650508,658873
215,1,1,3,1,2,1,1,1,15,1,36264,707866,1,701435,665171,671602
215,1,1,3,1,2,0,0,1,16,-1,36264,722212,0,715680,679416,685948
215,1,1,3,0,1,0,0,0,17,1,36264,734508,1,728310,692046,698244
215,1,1,3,1,2,1,1,1,18,1,36264,745788,1,740240,703976,709524
215,1,1,3,1,2,1,1,1,19,1,36264,757135,1,751320,715056,720871
215,1,1,3,1,2,1,1,1,20,1,36264,770947,1,763533,727269,734683
215,1,1,3,1,2,1,1,1,21,1,36264,782177,1,775563,739299,745913
215,1,1,3,1,2,1,1,1,22,1,36264,793341,1,787426,751162,757077
215,1,1,3,1,2,0,0,1,23,-1,36264,805637,0,800272,764008,769373
215,1,1,3,1,2,1,1,1,24,1,36264,822032,1,813535,777271,785768
215,1,1,3,1,2,1,1,1,25,1,36264,836028,1,828630,792366,799764
215,1,1,3,1,2,1,1,1,26,1,36264,850290,1,841460,805196,814026
215,1,1,3,1,2,1,1,1,27,1,36264,864919,1,858188,821924,828655
215,1,1,3,1,2,1,1,1,28,1,36264,880815,1,872334,836070,844551
215,1,1,3,1,2,0,0,1,29,-1,36264,891961,0,886813,850549,855697
215,1,1,3,1,2,1,1,1,30,1,36264,901758,1,896027,859763,865494
215,1,1,3,1,2,0,0,1,31,-1,36264,916371,0,907340,871076,880107
215,1,1,3,0,1,1,1,0,32,-1,36264,930267,0,921952,885688,894003
216,0,0,0,1,2,1,0,0,1,1,44053,517991,1,510060,466007,473938
216,0,0,0,1,2,1,0,0,2,1,44053,530388,1,522907,478854,486335
216,0,0,0,1,2,1,0,0,3,1,44053,542118,1,536753,492700,498065
216,0,0,0,1,2,1,0,0,4,1,44053,556080,1,548349,504296,512027
216,0,0,0,1,2,1,0,0,5,1,44053,567960,1,560429,516376,523907
216,0,0,0,1,2,1,0,0,6,1,44053,582772,1,575274,531221,538719
216,0,0,0,1,2,1,0,0,7,1,44053,593219,1,587587,543534,549166
216,0,0,0,1,2,0,1,0,8,-1,44053,605265,0,599351,555298,561212
216,0,0,0,1,2,0,1,0,9,-1,44053,619844,0,612347,568294,575791
216,0,0,0,1,2,1,0,0,10,1,44053,633041,1,627326,583273,588988
216,0,0,0,1,2,1,0,0,11,1,44053,644320,1,637589,593536,600267
216,0,0,0,NaN,NaN,NaN,NaN,NaN,12,1,44053,658066,NaN,651152,607099,614013
216,0,0,0,1,2,1,0,0,13,1,44053,670696,1,664231,620178,626643
216,0,0,0,1,2,0,1,0,14,-1,44053,681409,0,675245,631192,637356
216,0,0,0,0,1,1,0,1,15,-1,44053,692756,0,687641,643588,648703
216,0,0,0,0,1,0,1,1,16,1,44053,705702,1,698521,654468,661649
216,0,0,0,0,1,1,0,1,17,-1,44053,718948,0,710118,666065,674895
216,0,0,0,1,2,1,0,0,18,1,44053,735260,1,726746,682693,691207
216,0,0,0,1,2,1,0,0,19,1,44053,748323,1,742191,698138,704270
216,0,0,0,0,1,1,0,1,20,-1,44053,761802,0,753288,709235,717749
216,0,0,0,1,2,1,0,0,21,1,44053,775848,1,767317,723264,731795
216,0,0,0,NaN,NaN,NaN,NaN,NaN,22,1,44053,788577,NaN,781246,737193,744524
216,0,0,0,1,2,1,0,0,23,1,44053,798741,1,793593,749540,754688
216,0,0,0,1,2,1,0,0,24,1,44053,813120,1,806256,762203,769067
216,0,0,0,1,2,1,0,0,25,1,44053,825033,1,817352,773299,780980
216,0,0,0,1,2,0,1,0,26,-1,44053,840412,0,832548,788495,796359
216,0,0,0,1,2,1,0,0,27,1,44053,852242,1,844727,800674,808189
216,0,0,0,1,2,1,0,0,28,1,44053,864572,1,856707,812654,820519
216,0,0,0,1,2,1,0,0,29,1,44053,879034,1,871453,827400,834981
216,0,0,0,1,2,0,1,0,30,-1,44053,889897,0,883949,839896,845844
216,0,0,0,1,2,1,0,0,31,1,44053,903027,1,896712,852659,858974
216,0,0,0,1,2,1,0,0,32,1,44053,916339,1,909741,865688,872286
216,0,1,1,1,2,1,1,1,1,1,44053,64727,1,57179,13126,20674
216,0,1,1,1,2,0,0,1,2,-1,44053,78822,0,71808,27755,34769
216,0,1,1,1,2,1,1,1,3,1,44053,91752,1,83771,39718,47699
216,0,1,1,1,2,0,0,1,4,-1,44053,107547,0,99300,55247,63494
216,0,1,1,0,1,1,1,0,5,-1,44053,119810,0,111729,67676,75757
216,0,1,1,0,1,1,1,0,6,-1,44053,131673,0,123976,79923,87620
216,0,1,1,1,2,1,1,1,7,1,44053,144153,1,139054,95001,100100
216,0,1,1,1,2,1,1,1,8,1,44053,157999,1,151451,107398,113946
216,0,1,1,1,2,1,1,1,9,1,44053,170045,1,163530,119477,125992
216,0,1,1,0,1,1,1,0,10,-1,44053,181358,0,174077,130024,137305
216,0,1,1,1,2,1,1,1,11,1,44053,195671,1,187023,142970,151618
216,0,1,1,1,2,1,1,1,12,1,44053,206818,1,201203,157150,162765
216,0,1,1,1,2,1,1,1,13,1,44053,222246,1,213249,169196,178193
216,0,1,1,1,2,1,1,1,14,1,44053,234526,1,229294,185241,190473
216,0,1,1,1,2,0,0,1,15,-1,44053,245573,0,239258,195205,201520
216,0,1,1,1,2,1,1,1,16,1,44053,258852,1,251354,207301,214799
216,0,1,1,1,2,1,1,1,17,1,44053,270282,1,264517,220464,226229
216,0,1,1,1,2,1,1,1,18,1,44053,283428,1,276330,232277,239375
216,0,1,1,1,2,0,0,1,19,-1,44053,295808,0,289810,245757,251755
216,0,1,1,0,1,1,1,0,20,-1,44053,308754,0,302772,258719,264701
216,0,1,1,0,1,1,1,0,21,-1,44053,322700,0,314785,270732,278647
216,0,1,1,0,1,1,1,0,22,-1,44053,335962,0,328515,284462,291909
216,0,1,1,1,2,1,1,1,23,1,44053,348809,1,343027,298974,304756
216,0,1,1,1,2,1,1,1,24,1,44053,364237,1,356273,312220,320184
216,0,1,1,1,2,1,1,1,25,1,44053,378700,1,371968,327915,334647
216,0,1,1,1,2,0,0,1,26,-1,44053,391046,0,383432,339379,346993
216,0,1,1,1,2,1,1,1,27,1,44053,407324,1,398677,354624,363271
216,0,1,1,1,2,1,1,1,28,1,44053,418838,1,411790,367737,374785
216,0,1,1,1,2,0,0,1,29,-1,44053,431117,0,424536,380483,387064
216,0,1,1,1,2,1,1,1,30,1,44053,444214,1,436482,392429,400161
216,0,1,1,1,2,1,1,1,31,1,44053,456976,1,450645,406592,412923
216,0,1,1,1,2,1,1,1,32,1,44053,469456,1,462191,418138,425403
216,1,0,2,1,2,1,0,0,1,1,44053,1424655,1,1418290,1374237,1380602
216,1,0,2,1,2,1,0,0,2,1,44053,1437784,1,1430086,1386033,1393731
216,1,0,2,1,2,0,1,0,3,-1,44053,1452530,0,1443632,1399579,1408477
216,1,0,2,0,1,0,1,1,4,1,44053,1466542,1,1459594,1415541,1422489
216,1,0,2,1,2,1,0,0,5,1,44053,1479538,1,1474406,1430353,1435485
216,1,0,2,1,2,1,0,0,6,1,44053,1488819,1,1483704,1439651,1444766
216,1,0,2,0,1,1,0,1,7,-1,44053,1500282,0,1492868,1448815,1456229
216,1,0,2,1,2,1,0,0,8,1,44053,1514161,1,1506947,1462894,1470108
216,1,0,2,1,2,1,0,0,9,1,44053,1528640,1,1519610,1475557,1484587
216,1,0,2,0,1,1,0,1,10,-1,44053,1543586,0,1534572,1490519,1499533
216,1,0,2,0,1,1,0,1,11,-1,44053,1556049,0,1548784,1504731,1511996
216,1,0,2,1,2,1,0,0,12,1,44053,1565946,1,1560464,1516411,1521893
216,1,0,2,1,2,1,0,0,13,1,44053,1579925,1,1571477,1527424,1535872
216,1,0,2,1,2,1,0,0,14,1,44053,1594087,1,1586356,1542303,1550034
216,1,0,2,1,2,1,0,0,15,1,44053,1606317,1,1598203,1554150,1562264
216,1,0,2,0,1,1,0,1,16,-1,44053,1619330,0,1612848,1568795,1575277
216,1,0,2,1,2,0,1,0,17,-1,44053,1635208,0,1626294,1582241,1591155
216,1,0,2,1,2,0,1,0,18,-1,44053,1646672,0,1641057,1597004,1602619
216,1,0,2,0,1,1,0,1,19,-1,44053,1659851,0,1651937,1607884,1615798
216,1,0,2,1,2,1,0,0,20,1,44053,1674480,1,1667815,1623762,1630427
216,1,0,2,1,2,1,0,0,21,1,44053,1687410,1,1682095,1638042,1643357
216,1,0,2,1,2,0,1,0,22,-1,44053,1700622,0,1692125,1648072,1656569
216,1,0,2,0,1,1,0,1,23,-1,44053,1712319,0,1705771,1661718,1668266
216,1,0,2,1,2,0,1,0,24,-1,44053,1723416,0,1717867,1673814,1679363
216,1,0,2,0,1,1,0,1,25,-1,44053,1736911,0,1728397,1684344,1692858
216,1,0,2,1,2,1,0,0,26,1,44053,1748508,1,1741393,1697340,1704455
216,1,0,2,0,1,1,0,1,27,-1,44053,1762321,0,1754540,1710487,1718268
216,1,0,2,1,2,1,0,0,28,1,44053,1775817,1,1770052,1725999,1731764
216,1,0,2,0,1,1,0,1,29,-1,44053,1785880,0,1780182,1736129,1741827
216,1,0,2,1,2,1,0,0,30,1,44053,1796777,1,1791262,1747209,1752724
216,1,0,2,NaN,NaN,NaN,NaN,NaN,31,1,44053,1809157,NaN,1803408,1759355,1765104
216,1,0,2,1,2,1,0,0,32,1,44053,1822153,1,1814822,1770769,1778100
216,1,1,3,1,2,1,1,1,1,1,44053,969224,1,961659,917606,925171
216,1,1,3,0,1,1,1,0,2,-1,44053,983836,0,976538,932485,939783
216,1,1,3,1,2,0,0,1,3,-1,44053,998448,0,991484,947431,954395
216,1,1,3,0,1,0,0,0,4,1,44053,1010778,1,1005363,961310,966725
216,1,1,3,0,1,1,1,0,5,-1,44053,1027423,0,1018626,974573,983370
216,1,1,3,0,1,1,1,0,6,-1,44053,1041285,0,1033388,989335,997232
216,1,1,3,1,2,1,1,1,7,1,44053,1052632,1,1047550,1003497,1008579
216,1,1,3,1,2,1,1,1,8,1,44053,1065978,1,1057464,1013411,1021925
216,1,1,3,0,1,1,1,0,9,-1,44053,1079158,0,1073459,1029406,1035105
216,1,1,3,0,1,1,1,0,10,-1,44053,1091454,0,1083223,1039170,1047401
216,1,1,3,1,2,1,1,1,11,1,44053,1102001,1,1096736,1052683,1057948
216,1,1,3,1,2,1,1,1,12,1,44053,1115780,1,1109465,1065412,1071727
216,1,1,3,1,2,1,1,1,13,1,44053,1129642,1,1121012,1076959,1085589
216,1,1,3,0,1,0,0,0,14,1,44053,1141206,1,1135857,1091804,1097153
216,1,1,3,0,1,1,1,0,15,-1,44053,1150786,0,1145704,1101651,1106733
216,1,1,3,1,2,1,1,1,16,1,44053,1165115,1,1157134,1113081,1121062
216,1,1,3,0,1,1,1,0,17,-1,44053,1178911,0,1172313,1128260,1134858
216,1,1,3,1,2,1,1,1,18,1,44053,1193523,1,1185359,1141306,1149470
216,1,1,3,0,1,0,0,0,19,1,44053,1205487,1,1198805,1154752,1161434
216,1,1,3,0,1,1,1,0,20,-1,44053,1215867,0,1209952,1165899,1171814
216,1,1,3,1,2,1,1,1,21,1,44053,1225781,1,1220282,1176229,1181728
216,1,1,3,1,2,1,1,1,22,1,44053,1238377,1,1230246,1186193,1194324
216,1,1,3,1,2,1,1,1,23,1,44053,1251973,1,1243958,1199905,1207920
216,1,1,3,0,1,1,1,0,24,-1,44053,1263553,0,1256039,1211986,1219500
216,1,1,3,1,2,1,1,1,25,1,44053,1278648,1,1270301,1226248,1234595
216,1,1,3,0,1,1,1,0,26,-1,44053,1295360,0,1286546,1242493,1251307
216,1,1,3,1,2,1,1,1,27,1,44053,1308972,1,1301058,1257005,1264919
216,1,1,3,1,2,0,0,1,28,-1,44053,1321569,0,1315704,1271651,1277516
216,1,1,3,1,2,0,0,1,29,-1,44053,1335381,0,1329400,1285347,1291328
216,1,1,3,1,2,1,1,1,30,1,44053,1349560,1,1342446,1298393,1305507
216,1,1,3,1,2,1,1,1,31,1,44053,1360357,1,1354492,1310439,1316304
216,1,1,3,0,1,0,0,0,32,1,44053,1374703,1,1367822,1323769,1330650
217,0,0,0,1,2,1,0,0,1,1,32521,991245,1,983264,950743,958724
217,0,0,0,1,2,1,0,0,2,1,32521,1005707,1,997893,965372,973186
217,0,0,0,1,2,0,1,0,3,-1,32521,1016687,0,1009889,977368,984166
217,0,0,0,0,1,1,0,1,4,-1,32521,1031399,0,1023535,991014,998878
217,0,0,0,1,2,1,0,0,5,1,32521,1044429,1,1038580,1006059,1011908
217,0,0,0,1,2,1,0,0,6,1,32521,1058591,1,1051177,1018656,1026070
217,0,0,0,1,2,0,1,0,7,-1,32521,1069871,0,1063140,1030619,1037350
217,0,0,0,0,1,1,0,1,8,-1,32521,1082934,0,1075669,1043148,1050413
217,0,0,0,0,1,1,0,1,9,-1,32521,1095463,0,1090098,1057577,1062942
217,0,0,0,0,1,1,0,1,10,-1,32521,1105510,0,1099646,1067125,1072989
217,0,0,0,1,2,1,0,0,11,1,32521,1118323,1,1110742,1078221,1085802
217,0,0,0,1,2,1,0,0,12,1,32521,1133119,1,1124155,1091634,1100598
217,0,0,0,1,2,1,0,0,13,1,32521,1147948,1,1140200,1107679,1115427
217,0,0,0,1,2,1,0,0,14,1,32521,1160427,1,1153829,1121308,1127906
217,0,0,0,1,2,0,1,0,15,-1,32521,1173624,0,1167909,1135388,1141103
217,0,0,0,1,2,1,0,0,16,1,32521,1188252,1,1179455,1146934,1155731
217,0,0,0,1,2,1,0,0,17,1,32521,1200399,1,1192485,1159964,1167878
217,0,0,0,1,2,1,0,0,18,1,32521,1213412,1,1206330,1173809,1180891
217,0,0,0,1,2,1,0,0,19,1,32521,1225725,1,1218377,1185856,1193204
217,0,0,0,0,1,0,1,1,20,1,32521,1240737,1,1233556,1201035,1208216
217,0,0,0,1,2,0,1,0,21,-1,32521,1251734,0,1245235,1212714,1219213
217,0,0,0,1,2,1,0,0,22,1,32521,1263197,1,1258082,1225561,1230676
217,0,0,0,1,2,1,0,0,23,1,32521,1276293,1,1267895,1235374,1243772
217,0,0,0,1,2,1,0,0,24,1,32521,1290955,1,1282274,1249753,1258434
217,0,0,0,1,2,1,0,0,25,1,32521,1306251,1,1297837,1265316,1273730
217,0,0,0,1,2,1,0,0,26,1,32521,1320763,1,1313232,1280711,1288242
217,0,0,0,1,2,1,0,0,27,1,32521,1334576,1,1327144,1294623,1302055
217,0,0,0,1,2,0,1,0,28,-1,32521,1345739,0,1340191,1307670,1313218
217,0,0,0,1,2,1,0,0,29,1,32521,1358585,1,1352770,1320249,1326064
217,0,0,0,1,2,1,0,0,30,1,32521,1372997,1,1365866,1333345,1340476
217,0,0,0,0,1,1,0,1,31,-1,32521,1383528,0,1377796,1345275,1351007
217,0,0,0,0,1,1,0,1,32,-1,32521,1395741,0,1389826,1357305,1363220
217,0,1,1,1,2,1,1,1,1,1,32521,1445259,1,1437095,1404574,1412738
217,0,1,1,1,2,0,0,1,2,-1,32521,1458555,0,1451657,1419136,1426034
217,0,1,1,1,2,1,1,1,3,1,32521,1471551,1,1462721,1430200,1439030
217,0,1,1,1,2,1,1,1,4,1,32521,1482331,1,1475633,1443112,1449810
217,0,1,1,1,2,1,1,1,5,1,32521,1495761,1,1490179,1457658,1463240
217,0,1,1,1,2,1,1,1,6,1,32521,1509640,1,1503325,1470804,1477119
217,0,1,1,1,2,1,1,1,7,1,32521,1524103,1,1516071,1483550,1491582
217,0,1,1,1,2,1,1,1,8,1,32521,1536265,1,1530001,1497480,1503744
217,0,1,1,1,2,0,0,1,9,-1,32521,1546246,0,1540697,1508176,1513725
217,0,1,1,1,2,1,1,1,10,1,32521,1559542,1,1550694,1518173,1527021
217,0,1,1,1,2,1,1,1,11,1,32521,1575620,1,1567373,1534852,1543099
217,0,1,1,1,2,0,0,1,12,-1,32521,1588850,0,1579869,1547348,1556329
217,0,1,1,0,1,1,1,0,13,-1,32521,1604462,0,1595998,1563477,1571941
217,0,1,1,1,2,1,1,1,14,1,32521,1620424,1,1611943,1579422,1587903
217,0,1,1,1,2,1,1,1,15,1,32521,1633953,1,1627038,1594517,1601432
217,0,1,1,1,2,1,1,1,16,1,32521,1647116,1,1638818,1606297,1614595
217,0,1,1,1,2,1,1,1,17,1,32521,1662844,1,1654547,1622026,1630323
217,0,1,1,1,2,1,1,1,18,1,32521,1676290,1,1669992,1637471,1643769
217,0,1,1,1,2,1,1,1,19,1,32521,1686887,1,1681206,1648685,1654366
217,0,1,1,0,1,0,0,0,20,1,32521,1700450,1,1693435,1660914,1667929
217,0,1,1,0,1,1,1,0,21,-1,32521,1710597,0,1704932,1672411,1678076
217,0,1,1,0,1,1,1,0,22,-1,32521,1723726,0,1717028,1684507,1691205
217,0,1,1,0,1,1,1,0,23,-1,32521,1736706,0,1729108,1696587,1704185
217,0,1,1,1,2,1,1,1,24,1,32521,1750385,1,1743654,1711133,1717864
217,0,1,1,1,2,0,0,1,25,-1,32521,1763064,0,1756600,1724079,1730543
217,0,1,1,1,2,0,0,1,26,-1,32521,1777843,0,1768963,1736442,1745322
217,0,1,1,1,2,1,1,1,27,1,32521,1791306,1,1783092,1750571,1758785
217,0,1,1,1,2,1,1,1,28,1,32521,1803752,1,1798271,1765750,1771231
217,0,1,1,1,2,1,1,1,29,1,32521,1814816,1,1808118,1775597,1782295
217,0,1,1,0,1,1,1,0,30,-1,32521,1826829,0,1820197,1787676,1794308
217,0,1,1,1,2,0,0,1,31,-1,32521,1840141,0,1833377,1800856,1807620
217,0,1,1,1,2,1,1,1,32,1,32521,1850872,1,1844873,1812352,1818351
217,1,0,2,1,2,1,0,0,1,1,32521,515253,1,509605,477084,482732
217,1,0,2,0,1,0,1,1,2,1,32521,530599,1,522967,490446,498078
217,1,0,2,NaN,NaN,NaN,NaN,NaN,3,1,32521,546044,NaN,537463,504942,513523
217,1,0,2,1,2,1,0,0,4,1,32521,556824,1,550909,518388,524303
217,1,0,2,1,2,1,0,0,5,1,32521,571803,1,564855,532334,539282
217,1,0,2,0,1,1,0,1,6,-1,32521,583999,0,576285,543764,551478
217,1,0,2,1,2,1,0,0,7,1,32521,599178,1,590314,557793,566657
217,1,0,2,1,2,1,0,0,8,1,32521,613157,1,606476,573955,580636
217,1,0,2,1,2,0,1,0,9,-1,32521,625220,0,619755,587234,592699
217,1,0,2,1,2,1,0,0,10,1,32521,640016,1,633085,600564,607495
217,1,0,2,1,2,0,1,0,11,-1,32521,655778,0,648047,615526,623257
217,1,0,2,1,2,1,0,0,12,1,32521,666175,1,660310,627789,633654
217,1,0,2,1,2,1,0,0,13,1,32521,677022,1,671640,639119,644501
217,1,0,2,1,2,1,0,0,14,1,32521,689051,1,682920,650399,656530
217,1,0,2,1,2,1,0,0,15,1,32521,705013,1,696482,663961,672492
217,1,0,2,1,2,0,1,0,16,-1,32521,718243,0,712761,680240,685722
